time_fs,mu_true,mu_pred,mm_true,mm_pred,q0_true,q0_pred,q1_true,q1_pred,q2_true,q2_pred,q3_true,q3_pred
2.742000007629394531e+01,2.391054332256317139e-01,2.372735738754272461e-01,-4.031350836157798767e-04,-3.305476566310971975e-04,1.061559378285892308e-04,7.311942317755892873e-05,4.558346990961581469e-04,1.523988976259715855e-05,-7.686620811000466347e-04,-4.528025237959809601e-05,2.066714660031720996e-04,4.754851761390455067e-05
2.744000053405761719e+01,2.404971569776535034e-01,2.389410287141799927e-01,-3.912724787369370461e-04,-3.248021239414811134e-04,3.150589327560737729e-05,1.339871141681214795e-05,5.109494086354970932e-04,9.464925824431702495e-05,-7.159481756389141083e-04,2.520434100006241351e-05,1.734928810037672520e-04,-1.443716610083356500e-05
2.745999908447265625e+01,2.418591082096099854e-01,2.405788451433181763e-01,-3.710425226017832756e-04,-3.122880589216947556e-04,-4.641164559870958328e-05,-4.713926682597957551e-05,5.680780741386115551e-04,1.724160101730376482e-04,-6.571505800820887089e-04,9.502639295533299446e-05,1.354841515421867371e-04,-7.636461668880656362e-05
2.747999954223632812e+01,2.431643158197402954e-01,2.421518564224243164e-01,-3.429507487453520298e-04,-2.932677743956446648e-04,-1.263226731680333614e-04,-1.073450912372209132e-04,6.260607624426484108e-04,2.471334009896963835e-04,-5.928529426455497742e-04,1.627149467822164297e-04,9.311484609497711062e-05,-1.369130914099514484e-04
2.750000000000000000e+01,2.443876564502716064e-01,2.436275780200958252e-01,-3.073946863878518343e-04,-2.681061159819364548e-04,-2.069051697617396712e-04,-1.660468406043946743e-04,6.835142849013209343e-04,3.175034071318805218e-04,-5.237477016635239124e-04,2.268480020575225353e-04,4.713858288596384227e-05,-1.948097924469038844e-04
2.752000045776367188e+01,2.455058246850967407e-01,2.449772506952285767e-01,-2.648566442076116800e-04,-2.372746093897148967e-04,-2.867802395485341549e-04,-2.220916503574699163e-04,7.389420061372220516e-04,3.824008745141327381e-04,-4.507751727942377329e-04,2.860849781427532434e-04,-1.386581971019040793e-06,-2.488855971023440361e-04
2.754000091552734375e+01,2.464970201253890991e-01,2.461763471364974976e-01,-2.160039148293435574e-04,-2.013639459619298577e-04,-3.644724492914974689e-04,-2.743861696217209101e-04,7.908080588094890118e-04,4.408817330840975046e-04,-3.751552139874547720e-04,3.392069775145500898e-04,-5.118041735840961337e-05,-2.980997087433934212e-04
2.755999946594238281e+01,2.473413348197937012e-01,2.472047507762908936e-01,-1.617401576368138194e-04,-1.610956969670951366e-04,-4.383400082588195801e-04,-3.219241334591060877e-04,8.375847828574478626e-04,4.921144573017954826e-04,-2.983644371852278709e-04,3.851309884339570999e-04,-1.008803446893580258e-04,-3.415315004531294107e-04
2.757999992370605469e+01,2.480214089155197144e-01,2.480464875698089600e-01,-1.033333537634462118e-04,-1.173236450995318592e-04,-5.066095618531107903e-04,-3.638002090156078339e-04,8.778736810199916363e-04,5.352984881028532982e-04,-2.220826718257740140e-04,4.228840407449752092e-04,-1.491814182372763753e-04,-3.783623396884649992e-04
2.760000038146972656e+01,2.485226988792419434e-01,2.486895620822906494e-01,-4.236179302097298205e-05,-7.101444498402997851e-05,-5.676192231476306915e-04,-3.992171550635248423e-04,9.105844656005501747e-04,5.696337902918457985e-04,-1.479967322666198015e-04,4.515743057709187269e-04,-1.949684810824692249e-04,-4.078776401001960039e-04
2.762000083923339844e+01,2.488339096307754517e-01,2.491256743669509888e-01,1.960342706297524273e-05,-2.320813837286550552e-05,-6.200961652211844921e-04,-4.274985985830426216e-04,9.350661421194672585e-04,5.943475407548248768e-04,-7.751283555990085006e-05,4.703941231127828360e-04,-2.374571486143395305e-04,-4.294943646527826786e-04
2.763999938964843750e+01,2.489481419324874878e-01,2.493500113487243652e-01,8.097339741652831435e-05,2.503369250916875899e-05,-6.632174481637775898e-04,-4.481119394768029451e-04,9.511047392152249813e-04,6.087629590183496475e-04,-1.161645104730268940e-05,4.786676145158708096e-04,-2.762708463706076145e-04,-4.427927196957170963e-04
2.765999984741210938e+01,2.488635033369064331e-01,2.493610978126525879e-01,1.399929024046286941e-04,7.267601904459297657e-05,-6.964567583054304123e-04,-4.606949514709413052e-04,9.587443200871348381e-04,6.123998318798840046e-04,4.906628601020202041e-05,4.759298462886363268e-04,-3.113538259640336037e-04,-4.475363239180296659e-04
2.768000030517578125e+01,2.485825568437576294e-01,2.491605281829833984e-01,1.951271551661193371e-04,1.187419766210950911e-04,-7.194051868282258511e-04,-4.650766495615243912e-04,9.580136393196880817e-04,6.050602532923221588e-04,1.041368086589500308e-04,4.620090185198932886e-04,-3.427453048061579466e-04,-4.436714516486972570e-04
2.770000076293945312e+01,2.481116503477096558e-01,2.487527579069137573e-01,2.452936314512044191e-04,1.623230200493708253e-04,-7.317005656659603119e-04,-4.612798220477998257e-04,9.487619972787797451e-04,5.868590087629854679e-04,1.532670721644535661e-04,4.370683454908430576e-04,-3.703285183291882277e-04,-4.313100944273173809e-04
2.771999931335449219e+01,2.474605292081832886e-01,2.481448054313659668e-01,2.895905054174363613e-04,2.025745197897776961e-04,-7.331135566346347332e-04,-4.495018220040947199e-04,9.307113941758871078e-04,5.581831792369484901e-04,1.960548834176734090e-04,4.015857994090765715e-04,-3.936527064070105553e-04,-4.107068816665560007e-04
2.773999977111816406e+01,2.466423809528350830e-01,2.473461478948593140e-01,3.272663743700832129e-04,2.387097192695364356e-04,-7.237390964291989803e-04,-4.300872096791863441e-04,9.036405826918780804e-04,5.196188576519489288e-04,2.320128114661201835e-04,3.562785568647086620e-04,-4.119142831768840551e-04,-3.822454891633242369e-04
2.776000022888183594e+01,2.456734329462051392e-01,2.463686466217041016e-01,3.577565366867929697e-04,2.700018812902271748e-04,-7.041097269393503666e-04,-4.035052261315286160e-04,8.675592252984642982e-04,4.719013522844761610e-04,2.606583293527364731e-04,3.020241856575012207e-04,-4.241077986080199480e-04,-3.464367764536291361e-04
2.778000068664550781e+01,2.445725351572036743e-01,2.452265620231628418e-01,3.803641302511096001e-04,2.957997203338891268e-04,-6.750802858732640743e-04,-3.703447291627526283e-04,8.227668586187064648e-04,4.159252566751092672e-04,2.815398038364946842e-04,2.398241922492161393e-04,-4.292263765819370747e-04,-3.039283328689634800e-04
2.779999923706054688e+01,2.433610409498214722e-01,2.439369112253189087e-01,3.942246548831462860e-04,3.155525191687047482e-04,-6.375907105393707752e-04,-3.313242341391742229e-04,7.697802502661943436e-04,3.527848166413605213e-04,2.942354767583310604e-04,1.708304189378395677e-04,-4.264250164851546288e-04,-2.555122773628681898e-04
2.781999969482421875e+01,2.420628666877746582e-01,2.425196021795272827e-01,3.987559466622769833e-04,3.288355073891580105e-04,-5.925321602262556553e-04,-2.872994227800518274e-04,7.092337473295629025e-04,2.837956999428570271e-04,2.984750026371330023e-04,9.640440839575603604e-05,-4.151765897404402494e-04,-2.021213585976511240e-04
2.784000015258789062e+01,2.407046258449554443e-01,2.409978359937667847e-01,3.938175505027174950e-04,3.353678330313414335e-04,-5.407592398114502430e-04,-2.392448950558900833e-04,6.418399279937148094e-04,2.104855229845270514e-04,2.943011058960109949e-04,1.817567499529104680e-05,-3.953818231821060181e-04,-1.448069378966465592e-04
2.786000061035156250e+01,2.393151670694351196e-01,2.393982559442520142e-01,3.795586526393890381e-04,3.350167535245418549e-04,-4.831386613659560680e-04,-1.882117358036339283e-04,5.683574709109961987e-04,1.345491618849337101e-04,2.820939989760518074e-04,-6.194502930156886578e-05,-3.673128085210919380e-04,-8.470584725728258491e-05
2.787999916076660156e+01,2.379241287708282471e-01,2.377508729696273804e-01,3.565942170098423958e-04,3.277901269029825926e-04,-4.205929290037602186e-04,-1.352769904769957066e-04,4.895342281088232994e-04,5.777728802058845758e-05,2.624774060677736998e-04,-1.418411702616140246e-04,-3.314187342766672373e-04,-2.302085340488702059e-05
2.789999961853027344e+01,2.365610301494598389e-01,2.360886931419372559e-01,3.260384837631136179e-04,3.138225292786955833e-04,-3.541324986144900322e-04,-8.151624206220731139e-05,4.060915380250662565e-04,-1.803130544431041926e-05,2.361913357162848115e-04,-2.193460677517578006e-04,-2.881503896787762642e-04,3.897723217960447073e-05
2.792000007629394531e+01,2.352546155452728271e-01,2.344471514225006104e-01,2.889601746574044228e-04,2.933632058557122946e-04,-2.848248404916375875e-04,-2.800254151225090027e-05,3.187555121257901192e-04,-9.115140710491687059e-05,2.039571700152009726e-04,-2.924075233750045300e-04,-2.378878416493535042e-04,9.993994899559766054e-05
2.794000053405761719e+01,2.340316027402877808e-01,2.328630536794662476e-01,2.462079573888331652e-04,2.667716180440038443e-04,-2.137424307875335217e-04,2.419927477603778243e-05,2.283058856846764684e-04,-1.599845127202570438e-04,1.664555602474138141e-04,-3.591802669689059258e-04,-1.810190005926415324e-04,1.584614656167104840e-04
2.795999908447265625e+01,2.329160571098327637e-01,2.313734292984008789e-01,1.987478608498349786e-04,2.345229731872677803e-04,-1.420338958268985152e-04,7.406133227050304413e-05,1.356927532469853759e-04,-2.230854879599064589e-04,1.245440798811614513e-04,-4.180537071079015732e-04,-1.182029373012483120e-04,2.131391229340806603e-04
2.797999954223632812e+01,2.319298088550567627e-01,2.300141900777816772e-01,1.475709141232073307e-04,1.972209574887529016e-04,-7.107539568096399307e-05,1.206237357109785080e-04,4.218345566187053919e-05,-2.791863225866109133e-04,7.955143519211560488e-05,-4.676839453168213367e-04,-5.065950244897976518e-05,2.626486821100115776e-04
2.800000000000000000e+01,2.310929149389266968e-01,2.288186252117156982e-01,9.349192259833216667e-05,1.556095521664246917e-04,-2.489266307748039253e-06,1.630012266105040908e-04,-5.063764183432795107e-05,-3.272145404480397701e-04,3.335938527015969157e-05,-5.070413462817668915e-04,1.976751991605851799e-05,3.058048314414918423e-04
2.802000045776367188e+01,2.304235994815826416e-01,2.278158366680145264e-01,3.741863474715501070e-05,1.105748233385384083e-04,6.199449853738769889e-05,2.003758272621780634e-04,-1.410262339049950242e-04,-3.662950475700199604e-04,-1.175706347567029297e-05,-5.354188033379614353e-04,9.078879520529881120e-05,3.415925602894276381e-04
2.804000091552734375e+01,2.299375832080841064e-01,2.270293682813644409e-01,-1.951931153598707169e-05,6.312644836725667119e-05,1.206866654683835804e-04,2.319942432222887874e-04,-2.272427664138376713e-04,-3.957421286031603813e-04,-5.338859409675933421e-05,-5.523664294742047787e-04,1.599446986801922321e-04,3.691727179102599621e-04
2.805999946594238281e+01,2.296470105648040771e-01,2.264762371778488159e-01,-7.612710760440677404e-05,1.435969534213654697e-05,1.720685831969603896e-04,2.571787335909903049e-04,-3.077222208958119154e-04,-4.150673921685665846e-04,-8.928613533498719335e-05,-5.576015682891011238e-04,2.249397657578811049e-04,3.878719871863722801e-04
2.807999992370605469e+01,2.295593023300170898e-01,2.261666059494018555e-01,-1.310483494307845831e-04,-3.459664367255754769e-05,2.148955099983140826e-04,2.753542503342032433e-04,-3.812740324065089226e-04,-4.240034904796630144e-04,-1.175954239442944527e-04,-5.509855109266936779e-04,2.839739318005740643e-04,3.971841651946306229e-04
2.810000038146972656e+01,2.296770215034484863e-01,2.261039614677429199e-01,-1.827142841648310423e-04,-8.263115159934386611e-05,2.481664123479276896e-04,2.860928652808070183e-04,-4.471692664083093405e-04,-4.225311568006873131e-04,-1.368769881082698703e-04,-5.325872334651648998e-04,3.358798276167362928e-04,3.968052624259144068e-04
2.812000083923339844e+01,2.299986332654953003e-01,2.262858897447586060e-01,-2.296721067978069186e-04,-1.286881888518109918e-04,2.710387343540787697e-04,2.891625917982310057e-04,-5.050809122622013092e-04,-4.108864523004740477e-04,-1.459892373532056808e-04,-5.027584265917539597e-04,3.800314443651586771e-04,3.866940678562968969e-04
2.813999938964843750e+01,2.305184304714202881e-01,2.267049700021743774e-01,-2.708381216507405043e-04,-1.717886625556275249e-04,2.829183358699083328e-04,2.845642447937279940e-04,-5.550172063522040844e-04,-3.895358240697532892e-04,-1.440849591745063663e-04,-4.621472908183932304e-04,4.161838733125478029e-04,3.671262820716947317e-04
2.815999984741210938e+01,2.312261760234832764e-01,2.273496836423873901e-01,-3.055422857869416475e-04,-2.110380592057481408e-04,2.836414787452667952e-04,2.725418016780167818e-04,-5.971977370791137218e-04,-3.591343993321061134e-04,-1.307221682509407401e-04,-4.116459749639034271e-04,4.442784411367028952e-04,3.386969910934567451e-04
2.818000030517578125e+01,2.321078032255172729e-01,2.282050848007202148e-01,-3.335344663355499506e-04,-2.456316142342984676e-04,2.734679437708109617e-04,2.535668609198182821e-04,-6.317481165751814842e-04,-3.204903332516551018e-04,-1.058863999787718058e-04,-3.523220075294375420e-04,4.641665436793118715e-04,3.022603341378271580e-04
2.820000076293945312e+01,2.331463098526000977e-01,2.292532771825790405e-01,-3.548111417330801487e-04,-2.748635015450417995e-04,2.529274206608533859e-04,2.283010544488206506e-04,-6.584114162251353264e-04,-2.745627134572714567e-04,-6.989593384787440300e-05,-2.853840705938637257e-04,4.753799294121563435e-04,2.588305214885622263e-04
2.821999931335449219e+01,2.343220859766006470e-01,2.304734140634536743e-01,-3.693108446896076202e-04,-2.981434809044003487e-04,2.227248915005475283e-04,1.975459454115480185e-04,-6.765257567167282104e-04,-2.224871277576312423e-04,-2.328336813661735505e-05,-2.121842553606256843e-04,4.770842206198722124e-04,2.094824012601748109e-04
2.823999977111816406e+01,2.356128841638565063e-01,2.318417280912399292e-01,-3.767349116969853640e-04,-3.150155534967780113e-04,1.836936862673610449e-04,1.621858100406825542e-04,-6.852076039649546146e-04,-1.655874075368046761e-04,3.332335836603306234e-05,-1.342079922324046493e-04,4.681905265897512436e-04,1.552936446387320757e-04
2.826000022888183594e+01,2.369941920042037964e-01,2.333312630653381348e-01,-3.766686422750353813e-04,-3.251718007959425449e-04,1.367802760796621442e-04,1.231395872309803963e-04,-6.836369284428656101e-04,-1.053352534654550254e-04,9.922446042764931917e-05,-5.301657074596732855e-05,4.476321919355541468e-04,9.734214836498722434e-05
2.828000068664550781e+01,2.384395599365234375e-01,2.349119186401367188e-01,-3.688861033879220486e-04,-3.284558188170194626e-04,8.313210128108039498e-05,8.133387018460780382e-05,-6.714044720865786076e-04,-4.326537964516319335e-05,1.734656107146292925e-04,2.983151716762222350e-05,4.148067382629960775e-04,3.673953324323520064e-05
2.829999923706054688e+01,2.399206161499023438e-01,2.365506440401077271e-01,-3.534258285071700811e-04,-3.248542197979986668e-04,2.411529021628666669e-05,3.769815157284028828e-05,-6.486917263828217983e-04,1.910102400870528072e-05,2.546628238633275032e-04,1.128258154494687915e-04,3.699136141221970320e-04,-2.533787483116611838e-05
2.831999969482421875e+01,2.414071857929229736e-01,2.382122278213500977e-01,-3.305742284283041954e-04,-3.144812071695923805e-04,-3.893727625836618245e-05,-6.829361609561601654e-06,-6.161262863315641880e-04,8.029337186599150300e-05,3.411478246562182903e-04,1.945179392350837588e-04,3.139157779514789581e-04,-8.764679660089313984e-05
2.834000015258789062e+01,2.428680658340454102e-01,2.398604452610015869e-01,-3.010233922395855188e-04,-2.975629176944494247e-04,-1.049974089255556464e-04,-5.130080535309389234e-05,-5.745745147578418255e-04,1.388992823194712400e-04,4.313106765039265156e-04,2.735521993599832058e-04,2.482612326275557280e-04,-1.489081478212028742e-04
2.836000061035156250e+01,2.442720532417297363e-01,2.414596080780029297e-01,-2.657698641996830702e-04,-2.744285447988659143e-04,-1.733118260744959116e-04,-9.477519779466092587e-05,-5.251250113360583782e-04,1.935719483299180865e-04,5.237816367298364639e-04,3.487306821625679731e-04,1.746552297845482826e-04,-2.078572870232164860e-04
2.837999916076660156e+01,2.455893307924270630e-01,2.429760247468948364e-01,-2.258084132336080074e-04,-2.455116482451558113e-04,-2.431805623928084970e-04,-1.363512128591537476e-04,-4.691387002822011709e-04,2.430500171612948179e-04,6.173756555654108524e-04,4.190635518170893192e-04,9.494359983364120126e-05,-2.632897230796515942e-04
2.839999961853027344e+01,2.467928081750869751e-01,2.443793267011642456e-01,-1.821140031097456813e-04,-2.113602677127346396e-04,-3.137234889436513186e-04,-1.751969539327546954e-04,-4.082529339939355850e-04,2.861788670998066664e-04,7.109013968147337437e-04,4.837466112803667784e-04,1.107503339881077409e-05,-3.140902263112366199e-04
2.842000007629394531e+01,2.478586137294769287e-01,2.456431686878204346e-01,-1.356273423880338669e-04,-1.726493064779788256e-04,-3.836211690213531256e-04,-2.105588209815323353e-04,-3.443958703428506851e-04,3.219179343432188034e-04,8.028912707231938839e-04,5.420619854703545570e-04,-7.487426046282052994e-05,-3.592483990360051394e-04
2.844000053405761719e+01,2.487659305334091187e-01,2.467455267906188965e-01,-8.706522930879145861e-05,-1.301854936173185706e-04,-4.509707214310765266e-04,-2.417495124973356724e-04,-2.797262277454137802e-04,3.493318217806518078e-04,8.914265781641006470e-04,5.932786152698099613e-04,-1.607296435395255685e-04,-3.978729655500501394e-04
2.845999908447265625e+01,2.494969666004180908e-01,2.476686388254165649e-01,-3.692373138619586825e-05,-8.489510946674272418e-05,-5.134621751494705677e-04,-2.681379555724561214e-04,-2.164150064345449209e-04,3.675894113257527351e-04,9.742356487549841404e-04,6.366158486343920231e-04,-2.443584089633077383e-04,-4.292147641535848379e-04
2.847999954223632812e+01,2.500371932983398438e-01,2.483987659215927124e-01,1.434072237316286191e-05,-3.779066901188343763e-05,-5.687164957635104656e-04,-2.891529584303498268e-04,-1.564386620884761214e-04,3.759907849598675966e-04,1.048909849487245083e-03,6.712689646519720554e-04,-3.237546770833432674e-04,-4.527008277364075184e-04
2.850000000000000000e+01,2.503754496574401855e-01,2.489260137081146240e-01,6.613000732613727450e-05,1.007766877592075616e-05,-6.145355291664600372e-04,-3.042980970349162817e-04,-1.014840672723948956e-04,3.740254906006157398e-04,1.113005098886787891e-03,6.964714266359806061e-04,-3.969855315517634153e-04,-4.679679695982486010e-04
2.852000045776367188e+01,2.505038976669311523e-01,2.492439895868301392e-01,1.174716235254891217e-04,5.767171387560665607e-05,-6.491060485132038593e-04,-3.131723788101226091e-04,-5.284115832182578743e-05,3.614480665419250727e-04,1.164131914265453815e-03,7.115794578567147255e-04,-4.621847183443605900e-04,-4.748810606542974710e-04
2.854000091552734375e+01,2.504186332225799561e-01,2.493497729301452637e-01,1.670218916842713952e-04,1.040025163092650473e-04,-6.711776368319988251e-04,-3.154844453092664480e-04,-1.131434237322537228e-05,3.383391012903302908e-04,1.200194703415036201e-03,7.161572575569152832e-04,-5.177026614546775818e-04,-4.735299153253436089e-04
2.855999946594238281e+01,2.501201629638671875e-01,2.492435425519943237e-01,2.134980895789340138e-04,1.481468498241156340e-04,-6.800576811656355858e-04,-3.110592369921505451e-04,2.268311982334125787e-05,3.051179228350520134e-04,1.219660509377717972e-03,7.100368966348469257e-04,-5.622858880087733269e-04,-4.642053972929716110e-04
2.857999992370605469e+01,2.496139705181121826e-01,2.489284873008728027e-01,2.559198183007538319e-04,1.892467116704210639e-04,-6.754884379915893078e-04,-2.998319687321782112e-04,4.893329969490878284e-05,2.624889602884650230e-04,1.221737707965075970e-03,6.933309487067162991e-04,-5.951825878582894802e-04,-4.473643493838608265e-04
2.860000038146972656e+01,2.489102184772491455e-01,2.484104633331298828e-01,2.934659132733941078e-04,2.265030198032036424e-04,-6.576274172402918339e-04,-2.818359353113919497e-04,6.729480810463428497e-05,2.113411319442093372e-04,1.206496148370206356e-03,6.664145621471107006e-04,-6.161634810268878937e-04,-4.235997039359062910e-04
2.862000083923339844e+01,2.480228692293167114e-01,2.476978302001953125e-01,3.255243063904345036e-04,2.591745578683912754e-04,-6.270770682021975517e-04,-2.571941295173019171e-04,7.764602196402847767e-05,1.526595588074997067e-04,1.174848875962197781e-03,6.298916996456682682e-04,-6.254178006201982498e-04,-3.936273278668522835e-04
2.863999938964843750e+01,2.469694018363952637e-01,2.468013167381286621e-01,3.516878932714462280e-04,2.865890564862638712e-04,-5.848093423992395401e-04,-2.261226618429645896e-04,7.988123252289369702e-05,8.751435962039977312e-05,1.128291944041848183e-03,5.845712730661034584e-04,-6.233638268895447254e-04,-3.582865174394100904e-04
2.865999984741210938e+01,2.457708418369293213e-01,2.457340508699417114e-01,3.714325430337339640e-04,3.081657341681420803e-04,-5.320734926499426365e-04,-1.889478589873760939e-04,7.404130155919119716e-05,1.712976882117800415e-05,1.068569952622056007e-03,5.314511945471167564e-04,-6.105377688072621822e-04,-3.185334498994052410e-04
2.868000030517578125e+01,2.444514036178588867e-01,2.445117086172103882e-01,3.841054276563227177e-04,3.234405594412237406e-04,-4.703720915131270885e-04,-1.461323117837309837e-04,6.048961950000375509e-05,-5.703347051166929305e-05,9.974949061870574951e-04,4.717010888271033764e-04,-5.876125069335103035e-04,-2.754048036877065897e-04
2.870000076293945312e+01,2.430378347635269165e-01,2.431528121232986450e-01,3.891722881235182285e-04,3.320873656775802374e-04,-4.013949946966022253e-04,-9.830165799940004945e-05,3.995203587692230940e-05,-1.332571118837222457e-04,9.168857359327375889e-04,4.066370311193168163e-04,-5.554427625611424446e-04,-2.299521438544616103e-04
2.871999931335449219e+01,2.415589243173599243e-01,2.416789978742599487e-01,3.862453741021454334e-04,3.339260874781757593e-04,-3.268875880166888237e-04,-4.626581721822731197e-05,1.343139956588856876e-05,-2.096441749017685652e-04,8.285405929200351238e-04,3.376830718480050564e-04,-5.150844226591289043e-04,-1.831829722505062819e-04
2.873999977111816406e+01,2.400452196598052979e-01,2.401152402162551880e-01,3.750851901713758707e-04,3.289195010438561440e-04,-2.485661825630813837e-04,8.971997885964810848e-06,-1.792196053429506719e-05,-2.842536196112632751e-04,7.342769531533122063e-04,2.663245541043579578e-04,-4.677888064179569483e-04,-1.360443711746484041e-04
2.876000022888183594e+01,2.385287433862686157e-01,2.384899556636810303e-01,3.556609444785863161e-04,3.171605349052697420e-04,-1.680617569945752621e-04,6.622733781114220619e-05,-5.299034091876819730e-05,-3.552094858605414629e-04,6.359773688018321991e-04,1.940586080309003592e-04,-4.149252490606158972e-04,-8.943328430177643895e-05
2.878000068664550781e+01,2.370420992374420166e-01,2.368347793817520142e-01,3.281924873590469360e-04,2.988597552757710218e-04,-8.681765029905363917e-05,1.241750433109700680e-04,-9.086071077035740018e-05,-4.207508172839879990e-04,5.355100729502737522e-04,1.223389554070308805e-04,-3.578317118808627129e-04,-4.418602111400105059e-05
2.879999923706054688e+01,2.356173396110534668e-01,2.351840287446975708e-01,2.932079078163951635e-04,2.743381191976368427e-04,-6.031169959896942601e-06,1.814112620195373893e-04,-1.308699720539152622e-04,-4.792561230715364218e-04,4.346067726146429777e-04,5.253082417766563594e-05,-2.977056137751787901e-04,-1.048288709171174560e-06
2.881999969482421875e+01,2.342845648527145386e-01,2.335738539695739746e-01,2.515314554329961538e-04,2.440294920234009624e-04,7.328053470700979233e-05,2.365246036788448691e-04,-1.725409820210188627e-04,-5.292761488817632198e-04,3.348646569065749645e-04,-1.410443292115814984e-05,-2.356042095925658941e-04,3.933664993382990360e-05
2.884000015258789062e+01,2.330713719129562378e-01,2.320412546396255493e-01,2.042301493929699063e-04,2.084912266582250595e-04,1.501914957771077752e-04,2.881637774407863617e-04,-2.154899411834776402e-04,-5.695863510482013226e-04,2.378084900556132197e-04,-7.640491094207391143e-05,-1.725100446492433548e-04,7.640990952495485544e-05
2.886000061035156250e+01,2.320024222135543823e-01,2.306226789951324463e-01,1.525813422631472349e-04,1.684169692452996969e-04,2.238291490357369184e-04,3.350836923345923424e-04,-2.592949022073298693e-04,-5.992609658278524876e-04,1.448732655262574553e-04,-1.333127147518098354e-04,-1.094075123546645045e-04,1.096683263313025236e-04
2.887999916076660156e+01,2.310987412929534912e-01,2.293526828289031982e-01,9.793133358471095562e-05,1.246421452378854156e-04,2.933130890596657991e-04,3.761549887713044882e-04,-3.033135435543954372e-04,-6.177367758937180042e-04,5.735404920415021479e-05,-1.838902826420962811e-04,-4.735358015750534832e-05,1.386505900882184505e-04
2.889999961853027344e+01,2.303773909807205200e-01,2.282623499631881714e-01,4.146442006458528340e-05,7.813274714862927794e-05,3.576648014131933451e-04,4.103486135136336088e-04,-3.465127956587821245e-04,-6.248051067814230919e-04,-2.362251689191907644e-05,-2.273423597216606140e-04,1.247051113750785589e-05,1.629478792892768979e-04
2.892000007629394531e+01,2.298519462347030640e-01,2.273778170347213745e-01,-1.582363438501488417e-05,2.995318027387838811e-05,4.158142546657472849e-04,4.367270157672464848e-04,-3.873827809002250433e-04,-6.205057143233716488e-04,-9.718430374050512910e-05,-2.630348899401724339e-04,6.875282997498288751e-05,1.822236081352457404e-04
2.894000053405761719e+01,2.295323461294174194e-01,2.267190814018249512e-01,-7.290382927749305964e-05,-1.878130024124402553e-05,4.667240718845278025e-04,4.544668481685221195e-04,-4.240019770804792643e-04,-6.050083902664482594e-04,-1.628420868655666709e-04,-2.905125147663056850e-04,1.201199702336452901e-04,1.962328969966620207e-04
2.895999908447265625e+01,2.294246405363082886e-01,2.262994349002838135e-01,-1.286391052417457104e-04,-6.695707998005673289e-05,5.095027154311537743e-04,4.629094037227332592e-04,-4.542881797533482313e-04,-5.785890971310436726e-04,-2.205060445703566074e-04,-3.095119027420878410e-04,1.652915234444662929e-04,2.048394671874120831e-04
2.897999954223632812e+01,2.295304983854293823e-01,2.261253148317337036e-01,-1.818354212446138263e-04,-1.135047277784906328e-04,5.434509366750717163e-04,4.616150108631700277e-04,-4.763469623867422342e-04,-5.417023785412311554e-04,-2.703657955862581730e-04,-3.199640486855059862e-04,2.032618504017591476e-04,2.080306876450777054e-04
2.900000000000000000e+01,2.298467606306076050e-01,2.261969298124313354e-01,-2.311672433279454708e-04,-1.574252964928746223e-04,5.680752801708877087e-04,4.504060780163854361e-04,-4.887481918558478355e-04,-4.950442817062139511e-04,-3.127199888695031404e-04,-3.219838254153728485e-04,2.333928860025480390e-04,2.059244434349238873e-04
2.902000045776367188e+01,2.303650081157684326e-01,2.265090644359588623e-01,-2.752853033598512411e-04,-1.978017389774322510e-04,5.830436712130904198e-04,4.293901729397475719e-04,-4.906296380795538425e-04,-4.395359719637781382e-04,-3.477497375570237637e-04,-3.158537438139319420e-04,2.553356753196567297e-04,1.987659197766333818e-04
2.904000091552734375e+01,2.310719043016433716e-01,2.270519882440567017e-01,-3.130817203782498837e-04,-2.338039630558341742e-04,5.880882381461560726e-04,3.989623219240456820e-04,-4.816239234060049057e-04,-3.762490232475101948e-04,-3.752915363293141127e-04,-3.020076255779713392e-04,2.688272215891629457e-04,1.869208208518102765e-04
2.905999946594238281e+01,2.319501489400863647e-01,2.278123497962951660e-01,-3.437262785155326128e-04,-2.646966604515910149e-04,5.829862202517688274e-04,3.597803879529237747e-04,-4.616755759343504906e-04,-3.063356271013617516e-04,-3.948452940676361322e-04,-2.810165751725435257e-04,2.735346497502177954e-04,1.708631607471033931e-04
2.907999992370605469e+01,2.329793572425842285e-01,2.287735790014266968e-01,-3.666772681754082441e-04,-2.898530510719865561e-04,5.676480941474437714e-04,3.127177769783884287e-04,-4.308638744987547398e-04,-2.309867704752832651e-04,-4.058818449266254902e-04,-2.535815583541989326e-04,2.690976252779364586e-04,1.511581649538129568e-04
2.910000038146972656e+01,2.341373264789581299e-01,2.299162447452545166e-01,-3.817415854427963495e-04,-3.087736258748918772e-04,5.421658279374241829e-04,2.587991475593298674e-04,-3.893089597113430500e-04,-1.514259492978453636e-04,-4.081822407897561789e-04,-2.205383061664178967e-04,2.553253725636750460e-04,1.284429890802130103e-04
2.912000083923339844e+01,2.354009002447128296e-01,2.312179654836654663e-01,-3.889368381351232529e-04,-3.211020084563642740e-04,5.068000755272805691e-04,1.991358585655689240e-04,-3.371574275661259890e-04,-6.891987140988931060e-05,-4.019968910142779350e-04,-1.828621316235512495e-04,2.323542721569538116e-04,1.034070082823745906e-04
