epoch,loss,l_q,l_mu,l_mm,l_q_base,l_mu_base,l_mm_base,tf_prob,val_loss,val_internal,val_boundary,val_n_anchor,val_start_fs,val_end_fs,es_gate
490,4.051976203918457,0.004082886967808008,8.094947814941406,0.000839406973682344,0.0034507177770137787,8.094947814941406,0.000839406973682344,0.7277777777777779,2.559433991722667,1.5291002021883484,3.5897677812621054,6,24.0,28.0,0
491,4.153021335601807,0.0050221593119204044,8.29500675201416,0.0009917778661474586,0.004339149687439203,8.29500675201416,0.0009917778661474586,0.7272222222222222,2.7525391270862305,1.4181947385803404,4.086883515597626,6,24.0,28.0,0
492,4.060552597045898,0.004035828169435263,8.112251281738281,0.0007823287160135806,0.0034066198859363794,8.112251281738281,0.0007823287160135806,0.7266666666666667,2.5180377346708585,1.1894076028450347,3.846667866501719,6,24.0,28.0,0
493,4.13268518447876,0.0041596596129238605,8.25589370727539,0.0011581735452637076,0.003400120884180069,8.25589370727539,0.0011581735452637076,0.7261111111111112,2.270778330755552,1.0647714998439703,3.4767851616716756,6,24.0,28.0,0
494,4.145650863647461,0.00275194994173944,8.285017967224121,0.0007801721221767366,0.0022822804749011993,8.285017967224121,0.0007801721221767366,0.7255555555555555,2.334698773976033,1.0854077243046047,3.583989823652131,6,24.0,28.0,0
495,4.099073886871338,0.0032817330211400986,8.190635681152344,0.0009485513437539339,0.002712544286623597,8.190635681152344,0.0009485513437539339,0.725,2.6862805827691987,1.3485571885894059,4.024003976954365,6,24.0,28.0,0
496,4.039378643035889,0.005057406611740589,8.067270278930664,0.0013723875163123012,0.004282818175852299,8.067270278930664,0.0013723875163123012,0.7244444444444444,2.4164940588303176,1.327983483009388,3.505004634656081,6,24.0,28.0,0
497,4.038394451141357,0.004190986976027489,8.067169189453125,0.0012377139646559954,0.003529493696987629,8.067169189453125,0.0012377139646559954,0.7238888888888889,2.538917764907882,1.2322775895734808,3.8455579402473616,6,24.0,28.0,0
498,4.1069254875183105,0.004661921877413988,8.203736305236816,0.000790532911196351,0.003914990928024054,8.203736305236816,0.000790532911196351,0.7233333333333334,3.026395448987252,1.0396267206444285,5.013164177336129,6,24.0,28.0,0
499,4.039445400238037,0.003588395193219185,8.070464134216309,0.0012498021824285388,0.0029961273539811373,8.070464134216309,0.0012498021824285388,0.7227777777777777,2.3820701611878645,1.0585525129133906,3.705587809467103,6,24.0,28.0,0
500,4.120930194854736,0.0035553283523768187,8.233423233032227,0.0013263234868645668,0.0028842350002378225,8.233423233032227,0.0013263234868645668,0.7222222222222222,2.4532225279954374,1.205018989977807,3.7014260660179747,6,24.0,28.0,0
501,4.063960075378418,0.0033274241723120213,8.1203031539917,0.0009625803795643151,0.00280980602838099,8.1203031539917,0.0009625803795643151,0.7216666666666667,3.2037308561159357,1.4843229009736623,4.923138811264617,6,24.0,28.0,0
502,4.043012619018555,0.003339127404615283,8.078712463378906,0.0006340757245197892,0.0027787250000983477,8.078712463378906,0.0006340757245197892,0.721111111111111,2.8144460970682506,1.7198358460207512,3.909056348121379,6,24.0,28.0,0
503,4.041887283325195,0.005425143986940384,8.07223892211914,0.0006861377041786909,0.004593402612954378,8.07223892211914,0.0006861377041786909,0.7205555555555556,2.6699211444032156,1.4627965724973986,3.877045716314373,6,24.0,28.0,0
504,4.070924282073975,0.005897051654756069,8.128670692443848,0.0013836078578606248,0.004977828823029995,8.128670692443848,0.0013836078578606248,0.72,2.622388351131918,1.1164996007832682,4.128277101485813,6,24.0,28.0,0
505,4.13120698928833,0.003177589736878872,8.255218505859375,0.0008406224078498781,0.0026543026324361563,8.255218505859375,0.0008406224078498781,0.7194444444444444,2.8462511147388416,0.9693321206069513,4.723170108876425,6,24.0,28.0,0
506,4.050346374511719,0.002433437155559659,8.094085693359375,0.0017406290862709284,0.0020282405894249678,8.094085693359375,0.0017406290862709284,0.7188888888888889,2.5221855226509664,1.2051916183719482,3.8391794269350297,6,24.0,28.0,0
507,4.061705589294434,0.004669444169849157,8.112813949584961,0.0012576382141560316,0.003933177329599857,8.112813949584961,0.0012576382141560316,0.7183333333333333,2.7915807698070108,1.492572557576336,4.090588982043269,6,24.0,28.0,0
508,4.127298831939697,0.005094698164612055,8.243404388427734,0.0010043298825621605,0.004424352664500475,8.243404388427734,0.0010043298825621605,0.7177777777777778,2.5804723522390707,1.350506226923159,3.810438477560144,6,24.0,28.0,0
509,4.096424102783203,0.005609867628663778,8.17969799041748,0.0019305878086015582,0.0046829525381326675,8.17969799041748,0.0019305878086015582,0.7172222222222222,2.4891558610714264,1.031782126493369,3.9465295956544626,6,24.0,28.0,0
510,4.032936096191406,0.0034601567313075066,8.058067321777344,0.000885233108419925,0.002909734146669507,8.058067321777344,0.000885233108419925,0.7166666666666667,2.084852015401181,1.054549940787409,3.1151540900191232,6,24.0,28.0,0
511,4.105335712432861,0.0024985685013234615,8.204605102539062,0.0010689215268939734,0.0021162908524274826,8.204605102539062,0.0010689215268939734,0.7161111111111111,2.7920326126177906,1.2718483521123145,4.312216873128851,6,24.0,28.0,0
512,4.106966495513916,0.003525372361764312,8.205279350280762,0.0016035590087994933,0.0029455500189214945,8.205279350280762,0.0016035590087994933,0.7155555555555555,3.226231069559817,1.53924105637491,4.913221082751177,6,24.0,28.0,0
513,4.127988815307617,0.0037791100330650806,8.247601509094238,0.0008181095472536981,0.0031707575544714928,8.247601509094238,0.0008181095472536981,0.7150000000000001,3.5929806223073135,1.708478440328472,5.4774828042933414,6,24.0,28.0,0
514,4.136123180389404,0.005011388566344976,8.261356353759766,0.0008670227834954858,0.004297958221286535,8.261356353759766,0.0008670227834954858,0.7144444444444444,3.1310030155070048,1.5416789814296763,4.720327049590596,6,24.0,28.0,0
515,4.167956352233887,0.004909268114715815,8.324438095092773,0.0016566725680604577,0.004214606247842312,8.324438095092773,0.0016566725680604577,0.7138888888888889,2.651082076571053,1.1708891039025024,4.131275049244906,6,24.0,28.0,0
516,4.098782539367676,0.0037383968010544777,8.18861198425293,0.0014762214850634336,0.0031566102989017963,8.18861198425293,0.0014762214850634336,0.7133333333333334,1.925553177444776,0.951899191769883,2.8992071631235206,6,24.0,28.0,0
517,4.18035364151001,0.0038736218120902777,8.3519926071167,0.0009669942664913833,0.0032043778337538242,8.3519926071167,0.0009669942664913833,0.7127777777777777,2.3457996004702193,0.8344556468811654,3.8571435540639656,6,24.0,28.0,0
518,4.056915283203125,0.002734988695010543,8.107032775878906,0.0013273758813738823,0.0022598602809011936,8.107032775878906,0.0013273758813738823,0.7122222222222222,3.236804539546339,1.234624083761415,5.238984995337737,6,24.0,28.0,0
519,4.119722843170166,0.006532653700560331,8.224480628967285,0.0019001648761332035,0.005615768488496542,8.224480628967285,0.0019001648761332035,0.7116666666666667,2.4603382251584045,1.1981631817245066,3.7225132685972238,6,24.0,28.0,0
520,4.084382057189941,0.004830359946936369,8.157788276672363,0.0013148353900760412,0.004194186069071293,8.157788276672363,0.0013148353900760412,0.7111111111111111,2.4142539991136247,0.9900141319923258,3.8384938662397525,6,24.0,28.0,0
521,4.096553802490234,0.004020610358566046,8.184017181396484,0.001049244892783463,0.00334935518912971,8.184017181396484,0.001049244892783463,0.7105555555555556,2.672008555919511,1.0188989824383572,4.325118129406008,6,24.0,28.0,0
522,4.078653812408447,0.0022891422268003225,8.151939392089844,0.0007893677684478462,0.0019306017784401774,8.151939392089844,0.0007893677684478462,0.71,3.1954588890213538,1.2272338762306063,5.163683901818493,6,24.0,28.0,0
523,4.159515380859375,0.003635415807366371,8.310657501220703,0.0011023147962987423,0.0029211745131760836,8.310657501220703,0.0011023147962987423,0.7094444444444444,3.7487583872574204,1.4968877555012507,6.000629019021088,6,24.0,28.0,0
524,4.071569919586182,0.005035064648836851,8.131386756896973,0.0016834463458508253,0.004355201963335276,8.131386756896973,0.0016834463458508253,0.7088888888888889,3.174085666578252,1.5701313119576994,4.778040021205153,6,24.0,28.0,0
525,4.068460941314697,0.005367182195186615,8.124090194702148,0.002096866723150015,0.0045079076662659645,8.124090194702148,0.002096866723150015,0.7083333333333333,2.6781527584919687,1.1975257817813916,4.158779735207903,6,24.0,28.0,0
526,4.118494510650635,0.003422411158680916,8.229127883911133,0.0010165720013901591,0.0028742062859237194,8.229127883911133,0.0010165720013901591,0.7077777777777778,2.366425400294407,0.9273447568683769,3.80550604372517,6,24.0,28.0,0
527,4.043079853057861,0.003281592158600688,8.076623916625977,0.0029729793313890696,0.002707340521737933,8.076623916625977,0.0029729793313890696,0.7072222222222222,2.4881775689926764,0.8093287948117064,4.167026343178623,6,24.0,28.0,0
528,4.114292621612549,0.002990197390317917,8.221693992614746,0.0009103231714107096,0.0024321023374795914,8.221693992614746,0.0009103231714107096,0.7066666666666667,2.7366413112443793,0.9503239955623988,4.522958626931834,6,24.0,28.0,0
529,4.141634464263916,0.0032598141115158796,8.27527904510498,0.0014705167850479484,0.002657407894730568,8.27527904510498,0.0014705167850479484,0.7061111111111111,2.891165744131203,1.2004488831067655,4.581882605161423,6,24.0,28.0,0
530,4.0892839431762695,0.003683679038658738,8.17011833190918,0.0010823073098435998,0.003093504812568426,8.17011833190918,0.0010823073098435998,0.7055555555555555,2.3279539428179126,1.3545288979063936,3.3013789877340884,6,24.0,28.0,0
531,4.072689056396484,0.004832949489355087,8.134462356567383,0.0012503290781751275,0.004007887095212936,8.134462356567383,0.0012503290781751275,0.7050000000000001,2.678481828645249,1.2972265178568179,4.059737139439037,6,24.0,28.0,0
532,4.104216575622559,0.003476932179182768,8.200060844421387,0.0014180452562868595,0.0028911230619996786,8.200060844421387,0.0014180452562868595,0.7044444444444444,2.7493165087501987,1.2670858816983852,4.231547135807511,6,24.0,28.0,0
533,4.071338176727295,0.002748155267909169,8.135727882385254,0.0014528259634971619,0.002286598552018404,8.135727882385254,0.0014528259634971619,0.7038888888888889,2.309151327518338,1.2751841071883752,3.34311854785292,6,24.0,28.0,0
534,4.083492279052734,0.004239489324390888,8.157170295715332,0.001334728323854506,0.003585931845009327,8.157170295715332,0.001334728323854506,0.7033333333333334,2.521824716398973,1.2806312888339562,3.7630181439690342,6,24.0,28.0,0
535,4.074193954467773,0.0038514076732099056,8.139333724975586,0.0013512516161426902,0.0032738472800701857,8.139333724975586,0.0013512516161426902,0.7027777777777777,3.258491076960426,1.2511903774477593,5.26579177647961,6,24.0,28.0,0
536,4.082972049713135,0.004013131372630596,8.156757354736328,0.001160421408712864,0.0034031241666525602,8.156757354736328,0.001160421408712864,0.7022222222222223,2.9444257937522282,1.0628915218154456,4.8259600656949,6,24.0,28.0,0
537,4.064003944396973,0.003765454748645425,8.119473457336426,0.0010034129954874516,0.0031983915250748396,8.119473457336426,0.0010034129954874516,0.7016666666666667,2.9237879785403256,0.8933839858080584,4.954191971278441,6,24.0,28.0,0
538,4.047029495239258,0.003886355785652995,8.084749221801758,0.001537507981993258,0.0032740868628025055,8.084749221801758,0.001537507981993258,0.7011111111111111,2.590276090337983,0.8531407742733478,4.3274114064077995,6,24.0,28.0,0
539,4.065186023712158,0.0034800576977431774,8.122358322143555,0.0010537191992625594,0.002935601631179452,8.122358322143555,0.0010537191992625594,0.7005555555555556,2.2779314924963523,0.974993961074894,3.580869023922367,6,24.0,28.0,0
540,4.0896315574646,0.0035193259827792645,8.171272277832031,0.0009513688273727894,0.002966546919196844,8.171272277832031,0.0009513688273727894,0.7,2.3420375828626216,1.1308844000757592,3.553190765654169,6,24.0,28.0,0
541,4.2055158615112305,0.004394374322146177,8.401491165161133,0.0007513441960327327,0.0037123768124729395,8.401491165161133,0.0007513441960327327,0.6994444444444444,2.532231949786032,1.1997199152045057,3.8647439843726232,6,24.0,28.0,0
542,4.07687520980835,0.003392869606614113,8.146200180053711,0.0007649417384527624,0.002663516439497471,8.146200180053711,0.0007649417384527624,0.6988888888888889,2.731938514471514,1.2472667280747283,4.216610300873763,6,24.0,28.0,0
543,4.016799449920654,0.00342183792963624,8.025814056396484,0.0009411097271367908,0.0027770285960286856,8.025814056396484,0.0009411097271367908,0.6983333333333333,2.829510440132168,1.303432277825336,4.3555886024446595,6,24.0,28.0,0
544,4.160083293914795,0.0033600074239075184,8.31265926361084,0.0007878229371272027,0.00266234390437603,8.31265926361084,0.0007878229371272027,0.6977777777777778,4.046692890254418,1.253942969711692,6.839442810805238,6,24.0,28.0,0
545,4.138361930847168,0.004272713791579008,8.267021179199219,0.0011564396554604173,0.003568371059373021,8.267021179199219,0.0011564396554604173,0.6972222222222222,2.3359053363935445,1.1018134302239808,3.5699972425677804,6,24.0,28.0,0
546,4.078543663024902,0.00393635081127286,8.148247718811035,0.0009668344864621758,0.0032865519169718027,8.148247718811035,0.0009668344864621758,0.6966666666666667,2.1591904354081968,0.931703784047664,3.386677086773048,6,24.0,28.0,0
547,4.0453643798828125,0.0037608840502798557,8.082152366638184,0.0010543831158429384,0.0031584552489221096,8.082152366638184,0.0010543831158429384,0.6961111111111111,1.91041316056915,0.8457625444913252,2.975063776650796,6,24.0,28.0,0
548,4.046820163726807,0.003451327560469508,8.085646629333496,0.0010912511497735977,0.0028494573198258877,8.085646629333496,0.0010912511497735977,0.6955555555555555,2.5464820681111076,0.9243493652092826,4.168614771018026,6,24.0,28.0,0
549,4.12977409362793,0.0034271138720214367,8.2515287399292,0.0011657413560897112,0.002899463288486004,8.2515287399292,0.0011657413560897112,0.6950000000000001,2.4485514223689484,1.1195658428396318,3.7775370019031627,6,24.0,28.0,0
550,4.112512588500977,0.003878165502101183,8.216331481933594,0.0009378764661960304,0.003159369109198451,8.216331481933594,0.0009378764661960304,0.6944444444444444,2.8554835857211307,1.277310294954793,4.43365687649318,6,24.0,28.0,0
551,4.161983966827393,0.004107603337615728,8.31461238861084,0.00114060181658715,0.003408945631235838,8.31461238861084,0.00114060181658715,0.6938888888888889,2.5296526772604095,1.2355618135767439,3.8237435409491356,6,24.0,28.0,0
552,4.127628803253174,0.005601825192570686,8.242563247680664,0.0014904598938301206,0.004667879547923803,8.242563247680664,0.0014904598938301206,0.6933333333333334,2.7731748911481104,1.0124266692207349,4.533923113081033,6,24.0,28.0,0
553,4.089423179626465,0.0029003487434238195,8.17177963256836,0.001266856794245541,0.002410984830930829,8.17177963256836,0.001266856794245541,0.6927777777777777,2.343541573919584,0.9676530244147319,3.719430123429124,6,24.0,28.0,0
554,4.096731662750244,0.003814135678112507,8.184531211853027,0.0013038081815466285,0.0031806339975446463,8.184531211853027,0.0013038081815466285,0.6922222222222223,2.3883112089628917,1.1016694035333974,3.6749530143971625,6,24.0,28.0,0
555,4.048561096191406,0.0040160794742405415,8.088003158569336,0.0010875080479308963,0.003386931261047721,8.088003158569336,0.0010875080479308963,0.6916666666666667,2.993983016243704,1.38777559466441,4.600190437828987,6,24.0,28.0,0
556,4.080348491668701,0.0072852312587201595,8.144972801208496,0.0011537920217961073,0.006019641179591417,8.144972801208496,0.0011537920217961073,0.6911111111111111,2.3727730449989943,0.9570703368816872,3.788475753121047,6,24.0,28.0,0
557,4.039643287658691,0.00337015138939023,8.071168899536133,0.0013771600788459182,0.002860266249626875,8.071168899536133,0.0013771600788459182,0.6905555555555556,2.37565712176009,0.8270317855321733,3.9242824579927587,6,24.0,28.0,0
558,4.118736267089844,0.0026849510613828897,8.230986595153809,0.00111620023380965,0.0022494844160974026,8.230986595153809,0.00111620023380965,0.69,2.4335211687794795,0.9449996912925319,3.922042646271294,6,24.0,28.0,0
559,4.071619987487793,0.0030835208017379045,8.13500690460205,0.00206606462597847,0.00259386096149683,8.13500690460205,0.00206606462597847,0.6894444444444445,2.4038044162340655,1.1509766989601644,3.6566321335127747,6,24.0,28.0,0
560,4.080829620361328,0.003308112034574151,8.154071807861328,0.0009706946439109743,0.0027774206828325987,8.154071807861328,0.0009706946439109743,0.6888888888888889,2.677211258489344,1.4569750074435983,3.8974475095404446,6,24.0,28.0,0
561,4.092435359954834,0.004985627718269825,8.173589706420898,0.0013095358153805137,0.00423474982380867,8.173589706420898,0.0013095358153805137,0.6883333333333334,3.0195545548948988,1.3488829837101244,4.6902261260857125,6,24.0,28.0,0
562,4.1421074867248535,0.00449636485427618,8.27370548248291,0.0015167419333010912,0.0038393763825297356,8.27370548248291,0.0015167419333010912,0.6877777777777778,2.1634412829955663,1.0999226369872301,3.2269599290082294,6,24.0,28.0,0
563,4.150288105010986,0.0026895790360867977,8.294388771057129,0.0008085960289463401,0.0022613448090851307,8.294388771057129,0.0008085960289463401,0.6872222222222222,2.6119349806722125,0.9870626092400078,4.236807352109642,6,24.0,28.0,0
564,4.135679721832275,0.002499241381883621,8.265109062194824,0.0012519669253379107,0.0021228899713605642,8.265109062194824,0.0012519669253379107,0.6866666666666666,2.24975158565086,0.9797740356119888,3.5197291356942313,6,24.0,28.0,0
565,4.059390068054199,0.003225330961868167,8.110718727111816,0.0016103441594168544,0.0026578595861792564,8.110718727111816,0.0016103441594168544,0.6861111111111111,2.66081483788512,1.2052488781752209,4.116380797600342,6,24.0,28.0,0
566,4.066620349884033,0.006348928436636925,8.119460105895996,0.00108197086956352,0.005357668735086918,8.119460105895996,0.00108197086956352,0.6855555555555555,3.0827697935538123,1.0460553578333902,5.1194842292804,6,24.0,28.0,0
567,4.107601165771484,0.0044354405254125595,8.205516815185547,0.0008147399057634175,0.0038039819337427616,8.205516815185547,0.0008147399057634175,0.685,3.238170237961759,0.8995147754404597,5.576825700489535,6,24.0,28.0,0
568,4.155527114868164,0.0035777792800217867,8.303041458129883,0.0008577497792430222,0.0030416478402912617,8.303041458129883,0.0008577497792430222,0.6844444444444444,2.902449360720932,0.8647607816908173,4.940137939756852,6,24.0,28.0,0
569,4.158918380737305,0.003591954940930009,8.3096284866333,0.00102466088719666,0.002946036634966731,8.3096284866333,0.00102466088719666,0.6838888888888889,3.0979039827462755,0.9982794841608366,5.19752848133791,6,24.0,28.0,0
570,4.11845064163208,0.0031165052205324173,8.229523658752441,0.0011443969560787082,0.002574424957856536,8.229523658752441,0.0011443969560787082,0.6833333333333333,2.502246595303939,1.2793642801994973,3.725128910413386,6,24.0,28.0,0
571,3.9867136478424072,0.00505585502833128,7.96182107925415,0.001494175405241549,0.004325188230723143,7.96182107925415,0.001494175405241549,0.6827777777777777,2.5107788454549262,1.2906300327674114,3.7309276581474626,6,24.0,28.0,0
572,4.089197635650635,0.004558204673230648,8.167908668518066,0.0013707157922908664,0.0037613583263009787,8.167908668518066,0.0013707157922908664,0.6822222222222223,2.7643263190428606,1.1739455955497478,4.354707042541502,6,24.0,28.0,0
573,4.088741779327393,0.0034862107131630182,8.169544219970703,0.0009667753474786878,0.0029151702765375376,8.169544219970703,0.0009667753474786878,0.6816666666666666,2.5979124241598455,1.0482123603952431,4.147612487929644,6,24.0,28.0,0
574,4.123711109161377,0.0034756336826831102,8.238604545593262,0.0018667802214622498,0.002930864691734314,8.238604545593262,0.0018667802214622498,0.6811111111111111,2.5079137457240743,1.0516355256257919,3.964191965827373,6,24.0,28.0,0
575,4.044710636138916,0.004262844100594521,8.079689979553223,0.0012054343242198229,0.0035472700837999582,8.079689979553223,0.0012054343242198229,0.6805555555555556,2.5753884148091974,1.2082395549424956,3.9425372746810505,6,24.0,28.0,0
576,4.105035305023193,0.004811345599591732,8.199117660522461,0.0013302239822223783,0.003967359662055969,8.199117660522461,0.0013302239822223783,0.6799999999999999,2.3379911947930285,1.2480762611356468,3.4279061284550862,6,24.0,28.0,0
577,4.122902870178223,0.006374248303472996,8.231193542480469,0.0018637202447280288,0.005439050029963255,8.231193542480469,0.0018637202447280288,0.6794444444444445,3.310524410373547,0.9480242794988086,5.673024541254907,6,24.0,28.0,0
578,4.091890335083008,0.003996594343334436,8.17473030090332,0.001057725166901946,0.0033787055872380733,8.17473030090332,0.001057725166901946,0.6788888888888889,2.8900813338479616,0.8859730340482018,4.894189633653502,6,24.0,28.0,0
579,4.039239883422852,0.002777098212391138,8.071050643920898,0.0018745404668152332,0.0022205165587365627,8.071050643920898,0.0018745404668152332,0.6783333333333333,2.813979825581893,0.9538888212733748,4.674070829896039,6,24.0,28.0,0
580,4.152328968048096,0.003245336003601551,8.296114921569824,0.002052383031696081,0.0026740804314613342,8.296114921569824,0.002052383031696081,0.6777777777777778,2.976594376871996,1.27884619439939,4.6743425593505545,6,24.0,28.0,0
581,4.153862476348877,0.004215652588754892,8.298280715942383,0.0010130227310582995,0.0035129350144416094,8.298280715942383,0.0010130227310582995,0.6772222222222222,2.770183731625075,1.4894486946649186,4.050918768590772,6,24.0,28.0,0
582,4.1184163093566895,0.0053063626401126385,8.224763870239258,0.0014565670862793922,0.004492483101785183,8.224763870239258,0.0014565670862793922,0.6766666666666667,2.582067764288307,1.3231876412797787,3.8409478873020007,6,24.0,28.0,0
583,4.059661865234375,0.00383562664501369,8.110093116760254,0.0015592282870784402,0.0031784353777766228,8.110093116760254,0.0015592282870784402,0.6761111111111111,2.545549154964767,1.0565633096576348,4.034535000276992,6,24.0,28.0,0
584,4.125594139099121,0.0025426032952964306,8.244733810424805,0.00136945943813771,0.002145416336134076,8.244733810424805,0.00136945943813771,0.6755555555555556,2.8390098162284647,0.9925090811102749,4.6855105513523325,6,24.0,28.0,0
585,4.0738420486450195,0.0032814934384077787,8.139505386352539,0.0016158053185790777,0.0026611988432705402,8.139505386352539,0.0016158053185790777,0.675,2.432694415678347,1.0591982065639178,3.8061906247976416,6,24.0,28.0,0
586,4.042815685272217,0.004666321910917759,8.07455062866211,0.0017481993418186903,0.003934627398848534,8.07455062866211,0.0017481993418186903,0.6744444444444444,2.2459648061798503,1.0896082164328265,3.4023213959313665,6,24.0,28.0,0
587,4.095527172088623,0.003294844413176179,8.183618545532227,0.000845880014821887,0.0027830945327878,8.183618545532227,0.000845880014821887,0.6738888888888889,2.7628689730242635,1.0893091874607723,4.436428758593281,6,24.0,28.0,0
588,4.0307464599609375,0.003740713931620121,8.052637100219727,0.0013743931194767356,0.0030521019361913204,8.052637100219727,0.0013743931194767356,0.6733333333333333,3.016309320065598,1.068232877228145,4.964385762909084,6,24.0,28.0,0
589,4.090014934539795,0.004207510966807604,8.16988754272461,0.0017273639095947146,0.003410634119063616,8.16988754272461,0.0017273639095947146,0.6727777777777777,2.738928507506105,1.004594333848411,4.4732626811692775,6,24.0,28.0,0
590,4.079745769500732,0.002684627426788211,8.152915954589844,0.001206865068525076,0.0021773448679596186,8.152915954589844,0.001206865068525076,0.6722222222222223,2.3463830591661416,1.0144596628729146,3.6783064554640617,6,24.0,28.0,0
591,4.034066200256348,0.004135501570999622,8.0587158203125,0.001145702786743641,0.0034840963780879974,8.0587158203125,0.001145702786743641,0.6716666666666666,2.503167974227724,0.9415930278824569,4.064742920577998,6,24.0,28.0,0
592,4.133386135101318,0.0034184374380856752,8.258940696716309,0.0009948614751920104,0.002892067190259695,8.258940696716309,0.0009948614751920104,0.6711111111111111,2.6972047015350435,0.9422867368240321,4.45212266625145,6,24.0,28.0,0
593,4.027524471282959,0.003979147877544165,8.045917510986328,0.0011733120772987604,0.003249647794291377,8.045917510986328,0.0011733120772987604,0.6705555555555556,3.0394600088812043,1.0257091567258307,5.053210861042658,6,24.0,28.0,0
594,4.167362689971924,0.003992039710283279,8.325323104858398,0.001418521860614419,0.003254733746871352,8.325323104858398,0.001418521860614419,0.6699999999999999,2.6461443081556517,1.0473730904038054,4.24491552591279,6,24.0,28.0,0
595,4.0180888175964355,0.007705047260969877,8.019116401672363,0.0016511426074430346,0.0064102415926754475,8.019116401672363,0.0016511426074430346,0.6694444444444445,2.24471382959686,0.9633428479663061,3.526084811231904,6,24.0,28.0,0
596,4.016012191772461,0.003909367136657238,8.023109436035156,0.0010956721380352974,0.0031310038175433874,8.023109436035156,0.0010956721380352974,0.6688888888888889,2.4823749933898505,0.8767602285738865,4.08798975821078,6,24.0,28.0,0
597,4.044764518737793,0.002829100238159299,8.082704544067383,0.001166578964330256,0.002370375208556652,8.082704544067383,0.001166578964330256,0.6683333333333333,2.8830660760364406,0.9730295152521097,4.793102636826538,6,24.0,28.0,0
598,4.055736064910889,0.002910628914833069,8.104194641113281,0.0014559205155819654,0.0024292636662721634,8.104194641113281,0.0014559205155819654,0.6677777777777778,3.3413185395660805,1.1481579268172264,5.534479152321619,6,24.0,28.0,0
599,4.087531089782715,0.004185165278613567,8.165254592895508,0.00143678137101233,0.0034731007181108,8.165254592895508,0.00143678137101233,0.6672222222222222,3.366993759409374,1.2226754328662048,5.511312085959277,6,24.0,28.0,0
600,4.139541149139404,0.0041115861386060715,8.26948070526123,0.0013782347086817026,0.003297279356047511,8.26948070526123,0.0013782347086817026,0.6666666666666667,2.6331648716367986,1.224877203756117,4.041452539522747,6,24.0,28.0,0
601,4.08643913269043,0.0036090633366256952,8.165017127990723,0.0006431034416891634,0.002991200890392065,8.165017127990723,0.0006431034416891634,0.6661111111111111,3.3436795035184654,1.1977192656428262,5.489639741400793,6,24.0,28.0,0
602,4.0868024826049805,0.004324766341596842,8.1636962890625,0.0012591369450092316,0.003484314074739814,8.1636962890625,0.0012591369450092316,0.6655555555555556,2.6730232685328623,1.117962250464572,4.228084286606499,6,24.0,28.0,0
603,4.047784805297852,0.004371528513729572,8.08558177947998,0.0012447804911062121,0.003635006956756115,8.08558177947998,0.0012447804911062121,0.665,2.2837001961293497,1.0268553314828506,3.540545060780417,6,24.0,28.0,0
604,4.14970588684082,0.004407514818012714,8.289199829101562,0.001397368498146534,0.003583899699151516,8.289199829101562,0.001397368498146534,0.6644444444444444,3.031466489214994,0.8950112232575025,5.167921755178549,6,24.0,28.0,0
605,4.066925525665283,0.0036358328070491552,8.124865531921387,0.0017137627582997084,0.0030539457220584154,8.124865531921387,0.0017137627582997084,0.6638888888888889,2.509295450682015,0.7821921353650955,4.236398766003954,6,24.0,28.0,0
606,4.1039323806762695,0.0033727192785590887,8.200361251831055,0.0007581218960694969,0.002850873628631234,8.200361251831055,0.0007581218960694969,0.6633333333333333,2.2053636288336818,0.7704268272358544,3.64030043043592,6,24.0,28.0,0
607,4.087554931640625,0.00355621799826622,8.166879653930664,0.0011172714876011014,0.0029465609695762396,8.166879653930664,0.0011172714876011014,0.6627777777777778,2.661071945483039,0.7925279079427384,4.529615983028663,6,24.0,28.0,0
608,4.077973365783691,0.004227476194500923,8.146353721618652,0.0011379884090274572,0.003619628958404064,8.146353721618652,0.0011379884090274572,0.6622222222222223,2.917742156079317,0.8802989402915992,4.955185371872871,6,24.0,28.0,0
609,4.181877613067627,0.003597254864871502,8.355687141418457,0.00087363226339221,0.0030156983993947506,8.355687141418457,0.00087363226339221,0.6616666666666666,2.5488162673453076,1.0005726831641113,4.097059851531602,6,24.0,28.0,0
610,4.159402847290039,0.005807581357657909,8.305716514587402,0.0014744555810466409,0.00487162359058857,8.305716514587402,0.0014744555810466409,0.6611111111111111,2.43724161644958,0.9216736394431525,3.9528095934608825,6,24.0,28.0,0
611,4.108473300933838,0.0030890563502907753,8.209827423095703,0.0009410979691892862,0.002567962510511279,8.209827423095703,0.0009410979691892862,0.6605555555555556,2.460480317683175,0.9005421823827513,4.02041845298852,6,24.0,28.0,0
612,4.109996318817139,0.0027270247228443623,8.213507652282715,0.0010310669895261526,0.002297662664204836,8.213507652282715,0.0010310669895261526,0.6599999999999999,2.1952663030759534,0.9488991676267821,3.4416334385295158,6,24.0,28.0,0
613,4.104499340057373,0.0031667130533605814,8.201972007751465,0.0006934662233106792,0.0025599917862564325,8.201972007751465,0.0006934662233106792,0.6594444444444445,2.6446041306026458,1.12542970378932,4.163778557421262,6,24.0,28.0,0
614,4.046630859375,0.003902861149981618,8.084796905517578,0.000659093726426363,0.003218879224732518,8.084796905517578,0.000659093726426363,0.6588888888888889,2.5132641543379513,1.288404800295697,3.738123508385233,6,24.0,28.0,0
