time_fs,mu_x_true,mu_x_pred,m_x_true,m_x_pred,is_train,is_val
14.700336,0.23899186,0.2386708,-4.7089165e-05,-5.3022777e-05,0,0
14.720337,0.23715292,0.23678714,3.4578807e-06,-1.6767968e-06,0,0
14.740337,0.2353575,0.23495956,5.4255124e-05,4.9853497e-05,0,0
14.760338,0.23364307,0.23322597,0.00010424575,0.00010039538,0,0
14.780338,0.2320458,0.23162128,0.00015248178,0.00014895042,0,0
14.800339,0.23059943,0.23017731,0.00019802451,0.00019465436,0,0
14.820339,0.22933464,0.22892244,0.00024000007,0.0002366855,0,0
14.84034,0.22827753,0.22788103,0.0002776472,0.00027425066,0,0
14.86034,0.22744896,0.22707246,0.00031011988,0.00030664023,0,0
14.880341,0.2268645,0.22651038,0.00033640486,0.0003331614,0,0
14.900341,0.22653466,0.2262025,0.00035551182,0.00035304046,0,0
14.9203415,0.22646545,0.22615115,0.00036666993,0.00036547473,0,0
14.940342,0.22665878,0.2263544,0.00036946207,0.00036978617,0,0
14.960342,0.22711222,0.22680725,0.0003638661,0.00036557703,0,0
14.980343,0.22781818,0.22750238,0.0003501611,0.00035282443,0,0
15.000343,0.22876367,0.22842993,0.00032877218,0.00033186658,0,0
15.020344,0.22992998,0.22957644,0.00030008113,0.00030329564,0,0
15.040344,0.2312924,0.23092327,0.00026434392,0.00026777596,0,0
15.060345,0.2328216,0.232445,0.00022186946,0.00022588552,0,0
15.080345,0.23448566,0.23410895,0.00017329532,0.0001781562,0,0
15.100346,0.23625106,0.23587638,0.00011968775,0.00012531091,0,0
15.120346,0.2380829,0.2377051,6.231253e-05,6.8465226e-05,0,0
15.140347,0.23994528,0.23955227,2.428897e-06,9.030577e-06,0,0
15.160347,0.24180162,0.24137715,-5.854323e-05,-5.1549607e-05,0,0
15.180347,0.24361433,0.24314258,-0.00011898009,-0.00011184288,0,0
15.200348,0.24534531,0.24481557,-0.0001773548,-0.00017034469,0,0
15.220348,0.24695784,0.2463669,-0.00023235679,-0.00022557036,0,0
15.240349,0.24841784,0.24777041,-0.0002828738,-0.000276185,0,0
15.260349,0.24969478,0.24900271,-0.0003279999,-0.0003210712,0,0
15.28035,0.25076312,0.2500429,-0.0003668332,-0.0003593754,0,0
15.30035,0.2516027,0.25087273,-0.0003983443,-0.0003904242,0,0
15.320351,0.25219795,0.25147718,-0.00042162146,-0.00041358592,0,0
15.340351,0.25253782,0.25184453,-0.00043597416,-0.0004283163,0,0
15.360352,0.25261676,0.25196654,-0.00044074567,-0.00043422804,0,0
15.380352,0.25243458,0.25183862,-0.00043552805,-0.00043097534,0,0
15.4003525,0.25199595,0.2514602,-0.00042061557,-0.0004182591,0,0
15.420353,0.2513106,0.2508349,-0.0003967693,-0.00039612476,0,0
15.440353,0.25039342,0.24997097,-0.0003647184,-0.00036509862,0,0
15.460354,0.2492643,0.24888179,-0.00032521374,-0.00032599704,0,0
15.480354,0.24794781,0.24758668,-0.00027913274,-0.0002798166,0,0
15.500355,0.24647327,0.24611144,-0.0002273038,-0.0002277422,0,0
15.520355,0.24487327,0.24448851,-0.00017054369,-0.00017101908,0,0
15.540356,0.24318199,0.24275622,-0.000109856584,-0.00011083263,0,0
15.560356,0.24143423,0.24095675,-4.637894e-05,-4.833683e-05,0,0
15.580357,0.23966467,0.23913361,1.8700606e-05,1.5349917e-05,0,0
15.600357,0.23790751,0.23732895,8.392728e-05,7.9177065e-05,0,0
15.6203575,0.23619644,0.23558198,0.0001475581,0.00014199517,0,0
15.640358,0.23456492,0.23392813,0.00020796408,0.00020236846,0,0
15.660358,0.23304589,0.23239923,0.00026378225,0.00025869362,0,0
15.680359,0.23167089,0.23102398,0.00031381674,0.00030942544,0,0
15.700359,0.23046865,0.22982827,0.00035717513,0.00035320903,0,0
15.72036,0.22946393,0.22883476,0.0003932869,0.0003890621,0,0
15.74036,0.22867666,0.2280622,0.00042162748,0.0004164941,0,0
15.760361,0.22812131,0.22752446,0.00044157272,0.00043535905,0,0
15.780361,0.2278068,0.22723016,0.00045246258,0.00044560037,0,0
15.800362,0.22773714,0.22718242,0.000453747,0.00044708786,0,0
15.820362,0.22791198,0.22737943,0.00044517024,0.000439598,0,0
15.840363,0.22832686,0.22781517,0.0004269035,0.0004229256,0,0
15.860363,0.22897343,0.22848012,0.0003994853,0.0003970687,0,0
15.880363,0.2298394,0.22936165,0.00036365358,0.00036236437,0,0
15.900364,0.23090774,0.23044384,0.00032038052,0.00031950924,0,0
15.920364,0.23215674,0.23170678,0.00027094354,0.00026959964,0,0
15.940365,0.2335606,0.23312582,0.00021669122,0.00021418177,0,0
15.960365,0.23509009,0.23467119,0.0001588038,0.00015506276,0,0
15.980366,0.23671283,0.23630859,9.833439e-05,9.393547e-05,0,0
16.000366,0.23839428,0.23800044,3.6377976e-05,3.2149088e-05,0,0
16.020367,0.24009904,0.23970778,-2.5811876e-05,-2.9242483e-05,0,0
16.040367,0.24179201,0.24139243,-8.6827975e-05,-8.927759e-05,0,0
16.060368,0.24343902,0.24301894,-0.00014518842,-0.0001469082,0,0
16.080368,0.24500728,0.24455586,-0.00019949902,-0.00020093114,0,0
16.100368,0.24646531,0.2459759,-0.000248647,-0.00025007024,0,0
16.120369,0.24778333,0.24725553,-0.0002917595,-0.00029318142,0,0
16.14037,0.24893363,0.24837416,-0.00032809353,-0.0003293765,0,0
16.16037,0.24989097,0.2493134,-0.0003571446,-0.0003580206,0,0
16.18037,0.25063372,0.25005656,-0.0003786487,-0.000378771,0,0
16.20037,0.25114504,0.25058874,-0.0003923873,-0.00039158273,0,0
16.220371,0.2514141,0.25089723,-0.00039820315,-0.00039656338,0,0
16.240372,0.251436,0.25097227,-0.00039608034,-0.000393861,0,0
16.260372,0.25121137,0.25080812,-0.00038598286,-0.00038364925,0,0
16.280373,0.25074592,0.2504034,-0.00036782157,-0.00036604377,0,0
16.300373,0.25004965,0.24976182,-0.000341745,-0.0003410407,0,0
16.320374,0.24913646,0.24889228,-0.00030833817,-0.00030869414,0,0
16.340374,0.24802427,0.24780911,-0.00026856366,-0.00026941643,0,0
16.360374,0.24673522,0.24653208,-0.00022359136,-0.00022414302,0,0
16.380375,0.24529545,0.24508664,-0.00017463295,-0.00017426028,0,0
16.400375,0.24373476,0.24350366,-0.00012283058,-0.00012135638,0,0
16.420376,0.24208611,0.24181885,-6.916758e-05,-6.693636e-05,0,0
16.440376,0.24038489,0.2400716,-1.4531199e-05,-1.2204158e-05,0,0
16.460377,0.23866726,0.23830344,4.0105184e-05,4.1962536e-05,0,0
16.480377,0.23696895,0.23655616,9.368976e-05,9.482536e-05,0,0
16.500378,0.23532438,0.23486973,0.00014511835,0.00014561623,0,0
16.520378,0.23376599,0.23328099,0.0001931686,0.0001934494,0,0
16.540379,0.23232341,0.23182267,0.00023660621,0.00023725205,0,0
16.560379,0.2310233,0.23052289,0.0002742886,0.00027582195,0,0
16.58038,0.22988991,0.22940487,0.0003052788,0.000307974,0,0
16.60038,0.22894536,0.22848704,0.00032912806,0.00033272122,0,0
16.62038,0.22820888,0.22778349,0.00034584056,0.000349542,0,0
16.64038,0.22769557,0.22730413,0.0003555408,0.00035848585,0,0
16.660381,0.22741538,0.2270551,0.00035838137,0.00035996703,0,0
16.680382,0.22737251,0.22703874,0.00035450983,0.00035452368,0,0
16.700382,0.22756499,0.22725365,0.00034393882,0.00034265587,0,0
16.720383,0.22798572,0.22769442,0.00032665877,0.00032467788,0,0
16.740383,0.22862348,0.22835167,0.0003029324,0.0003007266,0,0
16.760384,0.22946373,0.229212,0.00027333494,0.00027100375,0,0
16.780384,0.23048949,0.2302582,0.00023858105,0.00023599231,0,0
16.800385,0.23168162,0.23146953,0.00019949819,0.00019645713,0,0
16.820385,0.23301826,0.23282208,0.00015699475,0.00015337222,0,0
16.840385,0.23447423,0.23428907,0.000111857444,0.00010782469,0,0
16.860386,0.23602092,0.23584093,6.479255e-05,6.0809565e-05,0,0
16.880386,0.23762713,0.23744574,1.669486e-05,1.3133952e-05,0,0
16.900387,0.23926008,0.23906995,-3.142654e-05,-3.442396e-05,0,0
16.920387,0.24088624,0.24067979,-7.876908e-05,-8.101875e-05,0,0
16.940388,0.24247244,0.24224257,-0.00012466028,-0.0001258913,0,0
16.960388,0.24398729,0.24372788,-0.00016822363,-0.00016842583,0,0
16.980389,0.24540211,0.2451084,-0.00020844655,-0.0002079411,0,0
17.00039,0.24669039,0.2463605,-0.00024435704,-0.00024358837,0,0
17.02039,0.24782787,0.24746393,-0.0002749052,-0.0002744457,0,0
17.04039,0.24879278,0.24840136,-0.0002991694,-0.00029953913,0,0
17.06039,0.24956599,0.24915789,-0.00031674898,-0.00031797547,0,0
17.08039,0.2501313,0.24972075,-0.00032750212,-0.00032925818,0,0
17.100391,0.25047642,0.2500791,-0.00033122115,-0.00033329846,0,0
17.120392,0.25059384,0.25022417,-0.0003278991,-0.00033015062,0,0
17.140392,0.2504818,0.25014985,-0.00031780015,-0.00031998305,0,0
17.160393,0.25014478,0.2498535,-0.00030113064,-0.0003031501,0,0
17.180393,0.24959268,0.24933712,-0.0002781262,-0.00028005376,0,0
17.200394,0.24883999,0.24860813,-0.00024936232,-0.0002510966,0,0
17.220394,0.2479046,0.24767989,-0.00021557407,-0.00021688153,0,0
17.240395,0.24680655,0.24657167,-0.00017742756,-0.00017824561,0,0
17.260395,0.24556747,0.24530768,-0.00013572311,-0.0001360869,0,0
17.280396,0.24421096,0.24391592,-9.1553076e-05,-9.135076e-05,0,0
17.300396,0.24276298,0.24242681,-4.6162684e-05,-4.5140783e-05,0,0
17.320396,0.24125211,0.24087256,-7.133028e-07,1.2969317e-06,0,0
17.340397,0.23970933,0.23928636,4.3916105e-05,4.675094e-05,0,0
17.360397,0.23816715,0.23770212,8.71636e-05,9.0265814e-05,0,0
17.380398,0.23665759,0.2361538,0.00012862054,0.00013125685,0,0
17.400398,0.23521069,0.23467447,0.00016772156,0.00016942387,0,0
17.420399,0.23385365,0.23329498,0.00020361533,0.00020446902,0,0
17.4404,0.23261079,0.23204273,0.00023545974,0.00023583966,0,0
17.4604,0.23150428,0.23094101,0.0002625433,0.0002628002,0,0
17.4804,0.23055466,0.23000877,0.0002841086,0.00028462216,0,0
17.5004,0.22978067,0.22926094,0.000299517,0.00030060316,0,0
17.520401,0.22919875,0.22870894,0.00030839888,0.00031014363,0,0
17.540401,0.22882225,0.22836106,0.00031044037,0.00031287927,0,0
17.560402,0.22866063,0.22822277,0.0003054393,0.00030861268,0,0
17.580402,0.22871873,0.22829697,0.0002934664,0.00029726842,0,0
17.600403,0.22899665,0.22858372,0.00027466868,0.0002789756,0,0
17.620403,0.22949006,0.22908017,0.0002492189,0.0002540158,0,0
17.640404,0.23019014,0.22978,0.00021747622,0.00022274422,0,0
17.660404,0.23108438,0.23067303,0.00017985879,0.00018565264,0,0
17.680405,0.23215735,0.2317447,0.00013680014,0.00014334201,0,0
17.700405,0.23339075,0.23297615,8.909572e-05,9.645588e-05,0,0
17.720406,0.23476355,0.23434433,3.8056012e-05,4.5851913e-05,0,0
17.740406,0.23625223,0.2358226,-1.4710705e-05,-7.188715e-06,0,0
17.760406,0.23783045,0.23738153,-6.755651e-05,-6.1015042e-05,0,0
17.780407,0.23946843,0.23898983,-0.00011901931,-0.00011385492,0,0
17.800407,0.24113359,0.2406151,-0.00016787525,-0.00016409866,0,0
17.820408,0.24279197,0.2422246,-0.00021304376,-0.00021044524,0,0
17.840408,0.24440973,0.24378638,-0.00025356936,-0.00025186568,0,0
17.860409,0.24595395,0.24527027,-0.00028859745,-0.00028753481,0,0
17.88041,0.24739395,0.24664865,-0.00031736062,-0.00031677977,0,0
17.90041,0.24870177,0.24789701,-0.00033918137,-0.00033905133,0,0
17.92041,0.24985184,0.24899398,-0.0003533815,-0.0003539103,0,0
17.94041,0.25082093,0.24992117,-0.0003594229,-0.00036095452,0,0
17.960411,0.25158834,0.25066283,-0.0003571515,-0.00035983775,0,0
17.980412,0.25213587,0.2512055,-0.00034663817,-0.00035043148,0,0
18.000412,0.25244868,0.25153765,-0.00032806423,-0.00033284203,0,0
18.020412,0.25251633,0.25164947,-0.0003019611,-0.00030734122,0,0
18.040413,0.2523339,0.25153318,-0.00026919524,-0.00027449024,0,0
18.060413,0.2519022,0.2511835,-0.00023062827,-0.00023524583,0,0
18.080414,0.25122792,0.25059852,-0.00018692907,-0.00019078853,0,0
18.100414,0.25032344,0.24978073,-0.00013858383,-0.0001422265,0,0
18.120415,0.24920608,0.24873833,-8.605773e-05,-9.0400456e-05,0,0
18.140415,0.24789704,0.24748611,-3.0123156e-05,-3.590493e-05,0,0
18.160416,0.2464208,0.24604589,2.8040047e-05,2.0641279e-05,0,0
18.180416,0.24480441,0.24444608,8.71318e-05,7.83386e-05,0,0
18.200417,0.24307767,0.2427207,0.0001458661,0.00013604604,0,0
18.220417,0.24127322,0.24090774,0.00020287234,0.00019250887,0,0
18.240417,0.23942599,0.23904777,0.0002567847,0.00024636017,0,0
18.260418,0.23757222,0.23718219,0.0003063875,0.0002961609,0,0
18.280418,0.235749,0.23535188,0.0003505595,0.00034054887,0,0
18.300419,0.2339934,0.23359606,0.00038817423,0.00037834243,0,0
18.32042,0.23234122,0.23195153,0.00041816823,0.00040855125,0,0
18.34042,0.2308262,0.23045221,0.00043970364,0.00043039423,0,0
18.36042,0.2294791,0.22912839,0.00045207873,0.0004433607,0,0
18.38042,0.22832674,0.22800614,0.00045458946,0.0004471359,0,0
18.400421,0.22739176,0.22710635,0.00044679033,0.00044140784,0,0
18.420422,0.22669289,0.22644413,0.00042868033,0.00042587024,0,0
18.440422,0.22624438,0.226029,0.00040055276,0.00040038742,0,0
18.460423,0.22605558,0.22586551,0.00036310442,0.00036508305,0,0
18.480423,0.2261309,0.22595419,0.0003175438,0.00032051644,0,0
18.500423,0.22646943,0.22629245,0.00026514372,0.00026791735,0,0
18.520424,0.22706419,0.22687513,0.00020698906,0.00020901125,0,0
18.540424,0.22790225,0.22769412,0.00014432862,0.0001455938,0,0
18.560425,0.22896568,0.22873731,7.8623285e-05,7.940454e-05,0,0
18.580425,0.23023222,0.22998749,1.1282167e-05,1.2108465e-05,0,0
18.600426,0.23167549,0.23142146,-5.6185494e-05,-5.4849876e-05,0,0
18.620426,0.23326533,0.23300965,-0.00012208692,-0.00012017825,0,0
18.640427,0.23496842,0.23471649,-0.00018487182,-0.00018253837,0,0
18.660427,0.23674916,0.2365018,-0.00024319193,-0.00024057797,0,0
18.680428,0.2385706,0.23832296,-0.00029574815,-0.00029301585,0,0
18.700428,0.24039567,0.2401377,-0.0003413969,-0.00033863573,0,0
18.720428,0.24218734,0.2419064,-0.00037932274,-0.00037637944,0,0
18.740429,0.24390867,0.24359368,-0.00040896115,-0.000405534,0,0
18.76043,0.2455236,0.24516858,-0.0004298142,-0.00042577798,0,0
18.78043,0.24699834,0.24660397,-0.0004415981,-0.00043703086,0,0
18.80043,0.24830219,0.24787597,-0.00044440848,-0.00043938175,0,0
18.82043,0.24940851,0.2489634,-0.00043835057,-0.00043312667,0,0
18.840431,0.25029597,0.24984758,-0.0004234095,-0.00041859204,0,0
18.860432,0.25094882,0.25051263,-0.00039983948,-0.00039594446,0,0
18.880432,0.25135624,0.25094602,-0.00036812708,-0.00036534626,0,0
18.900433,0.25151175,0.25113884,-0.00032883615,-0.00032713407,0,0
18.920433,0.25141278,0.25108597,-0.00028288772,-0.00028186443,0,0
18.940434,0.25106105,0.25078583,-0.00023152387,-0.00023050087,0,0
18.960434,0.25046352,0.25024053,-0.00017595555,-0.00017448075,0,0
18.980434,0.24963291,0.24945635,-0.000117438045,-0.00011542655,0,0
19.000435,0.2485879,0.24844447,-5.744559e-05,-5.4913246e-05,0,0
19.020435,0.24735273,0.24722242,2.5514978e-06,5.5444966e-06,0,0
19.040436,0.24595614,0.2458148,6.129446e-05,6.456408e-05,0,0
19.060436,0.24442981,0.24425352,0.00011764196,0.00012100174,0,0
19.080437,0.2428065,0.24257663,0.00017052637,0.00017389309,0,0
19.100437,0.2411191,0.24082606,0.00021902833,0.00022234129,0,0
19.120438,0.23940074,0.23904468,0.00026227496,0.00026550615,0,0
19.140438,0.23768494,0.23727392,0.0002992715,0.00030258743,0,0
19.160439,0.23600575,0.23555239,0.00032904642,0.00033274546,0,0
19.180439,0.234398,0.23391543,0.00035102115,0.0003551534,0,0
19.20044,0.23289649,0.23239553,0.00036508197,0.00036926274,0,0
19.22044,0.23153453,0.23102267,0.00037134343,0.00037499634,0,0
19.24044,0.2303424,0.22982447,0.0003701101,0.00037266404,0,0
19.26044,0.2293466,0.22882539,0.00036188847,0.000362829,0,0
19.280441,0.22856848,0.22804601,0.00034711347,0.00034623433,0,0
19.300442,0.22802371,0.22750199,0.00032605874,0.00032361355,0,0
19.320442,0.22772294,0.22720344,0.0002991285,0.0002955207,0,0
19.340443,0.2276727,0.22715507,0.000266949,0.00026244394,0,0
19.360443,0.22787498,0.22735694,0.00023016216,0.00022499305,0,0
19.380444,0.228327,0.22780521,0.00018938715,0.00018388081,0,0
19.400444,0.22902131,0.22849265,0.00014538608,0.00013983958,0,0
19.420444,0.22994521,0.22940844,9.91368e-05,9.36648e-05,0,0
19.440445,0.23108016,0.23053758,5.1760264e-05,4.629709e-05,0,0
19.460445,0.2324015,0.23185956,4.3317323e-06,-1.1829218e-06,0,0
19.480446,0.23387925,0.23334725,-4.2306325e-05,-4.769644e-05,0,0
19.500446,0.23547967,0.23496643,-8.752057e-05,-9.236613e-05,0,0
19.520447,0.23716697,0.23667707,-0.00013075971,-0.00013458794,0,0
19.540447,0.23890479,0.23843575,-0.0001714628,-0.0001739421,0,0
19.560448,0.24065717,0.24019898,-0.00020896587,-0.00021005418,0,0
19.580448,0.2423888,0.24192622,-0.00024248386,-0.00024245869,0,0
19.600449,0.24406424,0.24358158,-0.00027112762,-0.00027053477,0,0
19.62045,0.2456479,0.24513415,-0.00029399543,-0.00029351332,0,0
19.64045,0.24710527,0.24655704,-0.00031044474,-0.0003105595,0,0
19.66045,0.24840412,0.24782644,-0.00032020596,-0.00032099482,0,0
19.68045,0.24951573,0.24892081,-0.0003232961,-0.0003244889,0,0
19.70045,0.25041664,0.24982071,-0.00031998428,-0.00032108426,0,0
19.720451,0.25108936,0.25050914,-0.00031064355,-0.00031115013,0,0
19.740452,0.2515221,0.25097227,-0.00029563886,-0.0002952523,0,0
19.760452,0.25170788,0.2512,-0.0002754042,-0.0002740012,0,0
19.780453,0.25164473,0.25118616,-0.00025030156,-0.00024802037,0,0
19.800453,0.25133526,0.25092894,-0.00022050993,-0.00021786588,0,0
19.820454,0.25078627,0.25043076,-0.00018637112,-0.00018390761,0,0
19.840454,0.25000912,0.24969845,-0.00014862533,-0.00014648998,0,0
19.860455,0.24901997,0.24874344,-0.00010822075,-0.00010622072,0,0
19.880455,0.24783978,0.24758226,-6.619444e-05,-6.4008236e-05,0,0
19.900455,0.2464941,0.24623713,-2.3613165e-05,-2.0941603e-05,0,0
19.920456,0.24501236,0.24473622,1.8709947e-05,2.1843547e-05,0,0
19.940456,0.24342692,0.24311347,6.0290608e-05,6.340997e-05,0,0
19.960457,0.24177189,0.24140742,0.00010069532,0.000103187784,0,0
19.980457,0.24008197,0.23965943,0.00013948887,0.00014084867,0,0
20.000458,0.2383916,0.23791137,0.00017626738,0.0001761423,0,0
20.020458,0.23673451,0.23620348,0.00021037569,0.00020882215,0,0
20.040459,0.23514353,0.23457293,0.0002408122,0.00023845206,0,0
20.06046,0.23365049,0.23305318,0.00026662217,0.00026424197,0,0
20.08046,0.23228623,0.23167394,0.00028715114,0.00028523197,0,0
20.10046,0.23108004,0.23046157,0.00030182736,0.00030062013,0,0
20.12046,0.23005876,0.22943926,0.00031011808,0.00030981546,0,0
20.140461,0.22924493,0.22862695,0.0003118863,0.00031237467,0,0
20.160461,0.22865549,0.22804064,0.00030729664,0.0003081564,0,0
20.180462,0.22830135,0.22769165,0.0002964317,0.00029737334,0,0
20.200462,0.22818813,0.22758594,0.00027944316,0.00028035435,0,0
20.220463,0.22831656,0.22772428,0.00025655585,0.00025746174,0,0
20.240463,0.22868297,0.22810264,0.00022776709,0.00022908476,0,0
20.260464,0.22927955,0.22871274,0.00019326906,0.00019546055,0,0
20.280464,0.2300944,0.22954246,0.00015389586,0.00015683346,0,0
20.300465,0.23111129,0.23057583,0.00011070781,0.00011389648,0,0
20.320465,0.23230942,0.23179269,6.477295e-05,6.7778405e-05,0,0
20.340466,0.23366365,0.23316818,1.7448456e-05,1.9779192e-05,0,0
20.360466,0.23514505,0.23467259,-2.9858158e-05,-2.864659e-05,0,0
20.380466,0.23672181,0.23627174,-7.6141405e-05,-7.6009244e-05,0,0
20.400467,0.23836009,0.23792835,-0.00012055731,-0.000121130164,0,0
20.420467,0.2400251,0.23960385,-0.00016214108,-0.00016316735,0,0
20.440468,0.241682,0.24126044,-0.00020011104,-0.00020136686,0,0
20.460468,0.24329655,0.24286291,-0.00023387966,-0.00023507517,0,0
20.480469,0.24483576,0.24437967,-0.00026264467,-0.00026379855,0,0
20.50047,0.24626847,0.24578315,-0.0002855748,-0.0002869917,0,0
20.52047,0.24756554,0.24704948,-0.00030218743,-0.00030402615,0,0
20.54047,0.24870002,0.24815793,-0.00031203384,-0.00031443842,0,0
20.56047,0.24964756,0.24909033,-0.00031454262,-0.0003179016,0,0
20.580471,0.25038707,0.24983044,-0.00030956496,-0.0003140555,0,0
20.600471,0.250901,0.25036395,-0.00029742607,-0.00030272777,0,0
20.620472,0.25117564,0.25067845,-0.00027832406,-0.000284157,0,0
20.640472,0.25120264,0.25076357,-0.00025235998,-0.00025874312,0,0
20.660473,0.25098008,0.2506116,-0.00021997886,-0.00022685295,0,0
20.680473,0.25051233,0.25021854,-0.0001818212,-0.00018901634,0,0
20.700474,0.24980937,0.24958521,-0.0001385352,-0.00014600235,0,0
20.720474,0.24888588,0.24871828,-9.101464e-05,-9.869832e-05,0,0
20.740475,0.24776056,0.24763092,-4.0359148e-05,-4.8139747e-05,0,0
20.760475,0.24645562,0.24634303,1.2422939e-05,4.4928133e-06,0,0
20.780476,0.24499685,0.24488083,6.625514e-05,5.807308e-05,0,0
20.800476,0.24341331,0.2432763,0.00011972289,0.00011154178,0,0
20.820477,0.24173678,0.24156615,0.00017131232,0.00016367954,0,0
20.840477,0.24000134,0.23979029,0.00021962375,0.00021307658,0,0
20.860477,0.23824304,0.2379902,0.0002632133,0.0002582821,0,0
20.880478,0.2364988,0.23620737,0.0003007233,0.00029783486,0,0
20.900478,0.23480491,0.234482,0.00033124487,0.0003303642,0,0
20.920479,0.23319653,0.2328518,0.00035423067,0.00035488434,0,0
20.94048,0.23170707,0.23135124,0.00036916812,0.00037090783,0,0
20.96048,0.2303672,0.23001108,0.00037554867,0.00037824048,0,0
20.98048,0.22920384,0.22885785,0.00037303267,0.00037676256,0,0
21.00048,0.22824024,0.22791314,0.0003614844,0.00036639275,0,0
21.020481,0.2274961,0.22719325,0.00034096919,0.00034712584,0,0
21.040482,0.22698723,0.2267092,0.00031189658,0.00031908735,0,0
21.060482,0.22672544,0.22646736,0.0002750453,0.000282691,0,0
21.080482,0.22671801,0.22647025,0.00023148383,0.00023878744,0,0
21.100483,0.2269663,0.22671743,0.00018256389,0.00018868767,0,0
21.120483,0.2274654,0.22720571,0.00012968635,0.00013410163,0,0
21.140484,0.22820452,0.22792861,7.407949e-05,7.687347e-05,0,0
21.160484,0.22916739,0.22887549,1.6909278e-05,1.8625744e-05,0,0
21.180485,0.23033306,0.23003048,-4.078512e-05,-3.9351067e-05,0,0
21.200485,0.23167749,0.2313717,-9.811995e-05,-9.609826e-05,0,0
21.220486,0.23317477,0.23287126,-0.00015397649,-0.00015092571,0,0
21.240486,0.23479654,0.23449637,-0.00020694612,-0.00020307847,0,0
21.260487,0.23651151,0.23621069,-0.00025566728,-0.0002514853,0,0
21.280487,0.23828572,0.2379759,-0.0002988586,-0.0002948843,0,0
21.300488,0.2400829,0.2397532,-0.00033531748,-0.0003320078,0,0
21.320488,0.24186559,0.24150477,-0.00036413872,-0.00036171256,0,0
21.340488,0.24359658,0.24319504,-0.0003847486,-0.00038316433,0,0
21.360489,0.24524005,0.24479158,-0.00039683472,-0.00039592647,0,0
21.38049,0.24676219,0.24626556,-0.00040037723,-0.0003999055,0,0
21.40049,0.24813259,0.24759157,-0.00039552816,-0.00039528724,0,0
21.42049,0.24932471,0.24874748,-0.00038244948,-0.00038242445,0,0
21.44049,0.2503156,0.2497143,-0.00036134952,-0.00036168454,0,0
21.460491,0.251086,0.25047588,-0.00033247028,-0.00033340667,0,0
21.480492,0.25162086,0.2510189,-0.00029610962,-0.00029791822,0,0
21.500492,0.25190926,0.25133282,-0.0002528579,-0.00025559365,0,0
21.520493,0.25194478,0.25140998,-0.00020371555,-0.00020705954,0,0
21.540493,0.25172618,0.25124562,-0.0001500628,-0.00015339057,0,0
21.560493,0.25125772,0.25083834,-9.353862e-05,-9.613522e-05,0,0
21.580494,0.25054905,0.25019065,-3.569736e-05,-3.7150345e-05,0,0
21.600494,0.24961556,0.24930976,2.2160119e-05,2.177066e-05,0,0
21.620495,0.24847803,0.24820872,7.886785e-05,7.919286e-05,0,0
21.640495,0.24716133,0.24690725,0.00013340855,0.00013402809,0,0
21.660496,0.24569339,0.24543217,0.0001849063,0.00018542404,0,0
21.680496,0.24410474,0.24381657,0.0002324192,0.00023266081,0,0
21.700497,0.24242796,0.2420985,0.00027487427,0.00027498385,0,0
21.720497,0.24069701,0.24031897,0.00031118482,0.00031149844,0,0
21.740498,0.23894726,0.23851994,0.00034032975,0.0003412329,0,0
21.760498,0.23721501,0.23674259,0.00036148736,0.00036326592,0,0
21.780499,0.23553672,0.2350262,0.00037428536,0.0003768741,0,0
21.800499,0.23394808,0.23340754,0.00037883403,0.00038173125,0,0
21.8205,0.23248255,0.23192051,0.0003754768,0.00037800934,0,0
21.8405,0.23117007,0.23059559,0.00036462516,0.00036624988,0,0
21.8605,0.23003735,0.22945923,0.0003467047,0.00034715445,0,0
21.8805,0.22910762,0.22853324,0.00032205944,0.00032143522,0,0
21.900501,0.22839992,0.2278346,0.00029092733,0.0002896979,0,0
21.920502,0.22792904,0.22737521,0.00025359364,0.00025238385,0,0
21.940502,0.22770561,0.22716212,0.00021062416,0.00020986254,0,0
21.960503,0.2277354,0.22719815,0.00016292545,0.00016267104,0,0
21.980503,0.22801864,0.22748245,0.00011169018,0.000111693116,0,0
22.000504,0.22855,0.2280107,5.8429985e-05,5.8173853e-05,0,0
22.020504,0.2293186,0.22877483,4.7334156e-06,3.6796005e-06,0,0
22.040504,0.23030773,0.22976242,-4.816692e-05,-5.0107912e-05,0,0
22.060505,0.23149563,0.23095556,-9.930771e-05,-0.000101785314,0,0
22.080505,0.23285665,0.23233004,-0.00014773026,-0.0001503564,0,0
22.100506,0.23436189,0.2338554,-0.00019260573,-0.00019504104,0,0
22.120506,0.23597991,0.23549576,-0.00023321349,-0.00023518692,0,0
22.140507,0.23767756,0.23721167,-0.00026862664,-0.00027023116,0,0
22.160507,0.23942079,0.23896243,-0.0002977694,-0.00029950996,0,0
22.180508,0.24117479,0.24070846,-0.000319806,-0.00032218883,0,0
22.200508,0.24290398,0.24241309,-0.00033427603,-0.0003374938,0,0
22.220509,0.24457228,0.24404334,-0.0003410072,-0.00034495018,0,0
22.240509,0.24614406,0.24556978,-0.00034011304,-0.00034443344,0,0
22.26051,0.247585,0.24696602,-0.0003320185,-0.00033614846,0,0
22.28051,0.2488639,0.24820817,-0.00031737547,-0.0003206222,0,0
22.30051,0.24995413,0.24927455,-0.00029693326,-0.00029866127,0,0
22.32051,0.25083432,0.25014612,-0.00027146074,-0.00027124822,0,0
